Date,County,State,Series_Complete_Pop_Pct,Fully_Vaccinated,Fully_Vaccinated_12+,Fully_Vaccinated_18+,Fully_Vaccinated_65+,Completeness_pct,Administered_Dose1_Recip,Partially_Vaccinated,Partially_Vaccinated_12+,Partially_Vaccinated_18+,Partially_Vaccinated_65+
2021-10-28,Mineral County,MT,48.9,2148,55.2,57.3,73.4,95.7,2442.0,55.5,62.7,64.9,81.1
2021-10-28,Los Angeles County,CA,61.7,6193070,71.7,72.4,78.7,97.4,7113447.0,70.9,82.3,82.9,90.6
2021-10-28,Buchanan County,IA,49.2,10416,58.9,62.7,88.6,97.5,11002.0,52.0,62.2,66.0,91.6
2021-10-28,Alpine County,CA,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28,Lincoln County,MS,34.8,11874,41.0,42.7,66.4,98.3,13635.0,39.9,47.1,48.9,72.1
2021-10-28,Grafton County,NH,67.8,60973,75.4,76.2,91.7,94.1,71969.0,80.1,89.0,89.6,99.9
2021-10-28,Clay County,NC,48.0,5395,53.7,56.8,78.7,97.3,6430.0,57.3,64.0,67.4,91.5
2021-10-28,King George County,VA,43.3,11624,51.4,54.2,67.9,82.7,13177.0,49.1,58.2,60.9,74.8
2021-10-28,Sullivan County,MO,39.3,2396,46.2,48.9,67.7,91.2,2664.0,43.8,51.3,54.2,72.3
2021-10-28,Adams County,IL,45.1,29493,53.0,55.6,74.6,97.8,35696.0,54.6,64.1,67.3,92.4
2021-10-28,Comanche County,OK,53.3,64325,63.5,65.0,81.1,93.9,77237.0,64.0,76.3,77.8,96.9
2021-10-28,Greenbrier County,WV,34.2,11850,39.2,40.4,56.4,60.0,14157.0,40.8,46.8,48.0,64.1
2021-10-28,Sabine County,TX,33.8,3564,38.1,40.6,57.6,99.1,4075.0,38.7,43.6,46.4,62.5
2021-10-28,McHenry County,IL,53.1,163482,61.9,63.8,80.7,97.8,207253.0,67.3,78.4,80.4,98.4
2021-10-28,Tunica County,MS,44.8,4314,56.0,57.3,83.5,98.3,4954.0,51.4,64.3,65.4,89.6
2021-10-28,Hancock County,ME,69.1,38011,77.5,79.0,91.5,96.5,40780.0,74.2,83.1,84.5,97.4
2021-10-28,Warren County,TN,36.4,15027,42.8,45.6,72.2,97.9,17235.0,41.8,49.0,52.1,77.5
2021-10-28,Rutherford County,TN,46.7,155196,55.6,57.7,85.3,97.9,176399.0,53.1,63.2,65.2,92.3
2021-10-28,St. Bernard Parish,LA,42.3,19991,51.5,53.9,77.9,96.7,23033.0,48.8,59.4,61.5,81.5
2021-10-28,Amherst County,VA,43.4,13727,49.7,51.2,70.7,82.7,15296.0,48.4,55.4,56.9,75.3
2021-10-28,Garfield County,CO,56.4,33852,67.3,69.0,82.0,97.4,37260.0,62.0,74.0,75.7,89.1
2021-10-28,Mason County,WA,53.9,35961,61.8,63.5,81.4,96.1,39395.0,59.0,67.7,69.4,85.9
2021-10-28,Lenoir County,NC,47.4,26502,55.3,58.2,80.3,97.3,32056.0,57.3,66.9,70.3,95.2
2021-10-28,Trempealeau County,WI,58.8,17434,70.6,73.6,99.9,97.0,18523.0,62.5,75.0,77.8,99.9
2021-10-28,Haskell County,TX,33.5,1894,37.6,39.6,65.2,99.1,2306.0,40.8,45.7,47.8,74.5
2021-10-28,Fajardo Municipio,PR,69.5,20470,77.9,77.9,79.5,95.8,22954.0,77.9,87.4,87.3,89.2
2021-10-28,Gratiot County,MI,41.8,17030,47.7,49.8,82.6,97.9,17923.0,44.0,50.2,52.5,85.7
2021-10-28,Gloucester County,VA,53.9,20130,61.9,63.8,86.2,82.7,22354.0,59.9,68.7,70.8,91.3
2021-10-28,McCurtain County,OK,31.8,10449,38.3,41.3,61.6,93.9,12496.0,38.1,45.8,49.2,67.7
2021-10-28,Yakutat City and Borough,AK,69.8,404,79.7,80.5,77.9,96.7,418.0,72.2,82.4,82.2,81.1
2021-10-28,Penuelas Municipio,PR,70.7,13612,79.3,77.9,72.4,95.8,15205.0,79.0,88.5,86.9,78.8
2021-10-28,Gilchrist County,FL,33.0,6136,38.0,39.4,63.3,98.7,7164.0,38.6,44.4,46.1,70.6
2021-10-28,Adair County,KY,35.6,6830,40.7,42.7,59.4,94.4,7626.0,39.7,45.5,47.3,62.8
2021-10-28,West Carroll Parish,LA,37.5,4059,43.6,47.0,80.6,96.7,4522.0,41.8,48.5,52.1,84.3
2021-10-28,Kittitas County,WA,49.0,23483,55.2,56.2,83.7,96.1,25819.0,53.9,60.7,61.7,88.9
2021-10-28,Flathead County,MT,37.6,39079,43.9,45.8,65.5,95.7,43741.0,42.1,49.1,51.0,72.1
2021-10-28,Richmond County,NC,42.3,18972,49.9,52.6,76.9,97.3,22123.0,49.3,58.1,61.1,84.4
2021-10-28,Lane County,OR,62.6,239362,71.0,72.1,88.5,97.8,259504.0,67.9,76.9,78.0,94.3
2021-10-28,Callaway County,MO,42.4,18971,49.0,51.0,74.1,91.2,21196.0,47.4,54.8,56.8,81.1
2021-10-28,Unknown County,GA,0.0,2142698,0.0,0.0,0.0,57.9,2732747.0,0.0,0.0,0.0,0.0
2021-10-28,San Joaquin County,CA,52.7,401757,63.8,66.4,88.5,97.4,541281.0,71.0,85.9,89.3,99.9
2021-10-28,New Haven County,CT,69.3,592015,79.4,80.6,90.7,98.3,662172.0,77.5,88.7,89.8,99.9
2021-10-28,Oconee County,GA,27.6,11109,32.9,33.2,51.6,57.9,0.0,0.0,0.0,0.0,0.0
2021-10-28,Eaton County,MI,52.2,57525,60.2,61.9,83.4,97.9,60611.0,55.0,63.4,65.4,87.0
2021-10-28,Macoupin County,IL,45.2,20298,52.0,54.3,79.0,97.8,25459.0,56.7,65.2,67.9,96.6
2021-10-28,Choctaw County,MS,32.3,2653,37.5,38.7,50.7,98.3,3019.0,36.8,42.7,44.0,53.5
2021-10-28,Union County,PA,54.8,24597,61.6,63.3,90.6,94.5,28006.0,62.3,70.2,72.1,99.9
2021-10-28,Panola County,MS,41.4,14150,49.5,52.1,79.4,98.3,16144.0,47.2,56.5,59.1,85.5
2021-10-28,Whitman County,WA,41.4,20744,46.0,46.2,80.8,96.1,23973.0,47.8,53.1,53.3,90.0
2021-10-28,Uintah County,UT,34.8,12441,44.4,46.9,73.0,97.5,15749.0,44.1,56.0,58.0,83.6
2021-10-28,Custer County,SD,45.8,4111,50.2,52.2,67.2,96.4,4667.0,52.0,57.0,59.2,74.2
2021-10-28,Jefferson County,MO,39.3,88363,46.1,47.8,68.4,91.2,101767.0,45.2,53.1,54.9,76.4
2021-10-28,Dyer County,TN,35.3,13126,41.7,44.5,67.7,97.9,15220.0,41.0,48.4,51.2,72.4
2021-10-28,Scioto County,OH,43.9,33070,51.1,53.5,70.4,98.7,36367.0,48.3,56.2,58.6,75.8
2021-10-28,Chambers County,AL,28.0,9301,32.5,34.0,49.3,92.6,11081.0,33.3,38.7,40.4,56.0
2021-10-28,Brown County,WI,57.5,152240,68.1,70.1,94.6,97.0,161706.0,61.1,72.3,74.1,98.1
2021-10-28,Rawlins County,KS,38.7,979,45.6,47.6,64.8,93.6,1058.0,41.8,49.3,51.2,67.5
2021-10-28,Butler County,AL,35.2,6844,41.0,43.0,60.4,92.6,8682.0,44.6,52.1,54.5,74.3
2021-10-28,Tippecanoe County,IN,52.7,103163,61.1,62.9,83.8,98.7,109472.0,55.9,64.9,66.5,86.7
2021-10-28,Carroll County,AR,40.3,11445,46.8,48.8,57.6,90.3,13463.0,47.4,55.1,57.0,64.7
2021-10-28,Unknown County,OK,0.0,120878,0.0,0.0,0.0,93.9,153792.0,0.0,0.0,0.0,0.0
2021-10-28,Caribou County,ID,32.9,2354,0.0,46.3,68.9,97.6,2535.0,35.4,0.0,49.9,72.0
2021-10-28,Washington County,MS,43.9,19287,53.0,55.6,82.4,98.3,22219.0,50.6,61.1,63.6,88.1
2021-10-28,Laurel County,KY,37.9,23019,44.6,47.0,68.3,94.4,25577.0,42.1,49.6,52.1,72.8
2021-10-28,Hidalgo County,NM,52.7,2214,62.2,63.2,70.6,97.2,2452.0,58.4,68.9,69.8,75.8
2021-10-28,Richland County,OH,39.3,47639,45.8,48.4,75.3,98.7,50298.0,41.5,48.3,50.9,77.6
2021-10-28,Hopewell city,VA,29.4,6634,35.7,37.9,59.5,82.7,7816.0,34.7,42.1,44.1,65.5
2021-10-28,Scott County,TN,32.4,7153,38.2,41.3,66.4,97.9,8077.0,36.6,43.2,46.6,69.6
2021-10-28,Anderson County,TN,49.6,38151,57.3,60.0,80.9,97.9,42887.0,55.7,64.4,66.9,86.5
2021-10-28,Kerr County,TX,46.2,24290,52.7,54.6,70.7,99.1,28126.0,53.5,61.0,63.1,79.8
2021-10-28,Washtenaw County,MI,65.9,242195,74.8,75.4,94.8,97.9,256019.0,69.6,79.0,79.8,97.8
2021-10-28,Pike County,KY,48.0,27754,55.3,57.1,69.2,94.4,30936.0,53.5,61.6,63.5,74.6
2021-10-28,Iron County,MO,34.9,3531,40.1,42.6,64.5,91.2,3958.0,39.1,44.9,47.7,67.9
2021-10-28,Branch County,MI,40.7,17705,47.8,50.7,76.6,97.9,18941.0,43.5,51.1,54.4,81.2
2021-10-28,Mingo County,WV,24.3,5690,28.6,30.2,45.2,60.0,7103.0,30.3,35.7,37.6,52.3
2021-10-28,Westchester County,NY,70.1,678552,81.4,81.8,85.9,97.6,758430.0,78.4,91.0,91.4,99.9
2021-10-28,Houston County,GA,35.6,56211,42.8,44.8,60.9,57.9,69861.0,44.3,53.2,55.5,75.6
2021-10-28,Wichita County,TX,46.5,61480,54.9,57.2,81.7,99.1,69757.0,52.8,62.3,64.7,88.4
2021-10-28,Manassas city,VA,46.6,19162,57.1,59.2,68.8,82.7,22346.0,54.4,66.6,68.2,78.6
2021-10-28,Fannin County,TX,39.1,13873,45.1,48.0,73.8,99.1,15695.0,44.2,51.0,54.2,80.7
2021-10-28,Carroll County,OH,39.6,10662,45.6,48.3,74.6,98.7,11213.0,41.7,48.0,50.7,77.3
2021-10-28,Jones County,MS,38.1,25958,45.7,48.2,74.8,98.3,30116.0,44.2,53.0,55.5,80.7
2021-10-28,Teton County,MT,36.2,2228,43.2,46.2,66.9,95.7,2618.0,42.6,50.7,54.0,77.6
2021-10-28,Humboldt County,NV,37.1,6236,45.2,48.1,72.6,94.9,7068.0,42.0,51.3,54.2,80.4
2021-10-28,Los Alamos County,NM,75.8,14683,88.0,88.4,93.0,97.2,15986.0,82.5,95.9,96.2,99.9
2021-10-28,Moultrie County,IL,36.4,5278,43.4,47.0,72.3,97.8,6134.0,42.3,50.4,54.2,83.3
2021-10-28,Scott County,KY,58.7,33436,70.1,72.0,97.2,94.4,38987.0,68.4,81.8,83.4,99.9
2021-10-28,Lafayette County,AR,37.7,2494,42.6,44.6,54.9,90.3,2891.0,43.6,49.3,51.4,60.8
2021-10-28,Mineral County,CO,72.4,557,79.9,82.5,92.2,97.4,591.0,76.9,0.0,0.0,0.0
2021-10-28,York County,ME,71.6,148654,81.1,82.5,92.7,96.5,162766.0,78.4,88.8,90.2,99.9
2021-10-28,Lake of the Woods County,MN,50.8,1900,57.6,59.8,84.7,94.5,2006.0,53.6,60.8,63.1,88.9
2021-10-28,Eagle County,CO,72.9,40161,84.1,85.6,88.6,97.4,44546.0,80.8,93.1,94.3,97.2
2021-10-28,Nassau County,NY,71.3,967814,82.7,84.3,91.6,97.6,1086178.0,80.0,92.8,94.6,99.9
2021-10-28,Solano County,CA,57.6,257685,67.3,68.4,78.7,97.4,313088.0,69.9,81.6,82.8,94.0
2021-10-28,Screven County,GA,35.8,4997,41.7,42.9,63.8,57.9,5644.0,40.4,47.1,48.1,66.8
2021-10-28,Snohomish County,WA,61.7,507429,72.7,73.7,87.7,96.1,545824.0,66.4,78.1,79.1,92.4
2021-10-28,Angelina County,TX,41.6,36093,49.9,52.8,76.9,99.1,40802.0,47.1,56.4,59.6,82.4
2021-10-28,Lancaster County,VA,57.2,6063,63.3,65.9,79.2,82.7,6641.0,62.6,69.3,71.9,84.6
2021-10-28,Ellis County,KS,44.8,12803,52.3,53.9,84.8,93.6,14306.0,50.1,58.4,60.2,89.9
2021-10-28,Wilbarger County,TX,47.1,6013,54.8,58.5,75.8,99.1,6594.0,51.6,60.1,64.0,80.0
2021-10-28,Sharkey County,MS,49.2,2126,58.5,61.6,80.4,98.3,2416.0,55.9,66.4,69.4,85.7
2021-10-28,Leavenworth County,KS,53.8,43945,63.8,66.2,85.1,93.6,49629.0,60.7,72.0,74.5,92.3
2021-10-28,Vernon County,WI,50.1,15440,60.3,63.5,88.2,97.0,16197.0,52.6,63.3,66.2,90.7
2021-10-28,Antelope County,NE,34.4,2167,40.9,43.5,60.4,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Christian County,KY,30.7,21616,38.2,40.3,70.4,94.4,24483.0,34.7,0.0,0.0,0.0
2021-10-28,Marshall County,KY,49.5,15391,57.0,60.1,84.0,94.4,17302.0,55.6,64.1,67.4,90.6
2021-10-28,Red River Parish,LA,32.6,2754,38.6,40.4,57.5,96.7,3087.0,36.6,43.3,45.2,62.0
2021-10-28,Sabine Parish,LA,33.6,8016,39.4,42.5,63.7,96.7,9295.0,38.9,45.7,49.1,68.2
2021-10-28,Lincoln County,WI,50.4,13902,56.8,59.2,91.1,97.0,14683.0,53.2,60.0,62.4,94.3
2021-10-28,Lumpkin County,GA,10.9,3675,12.3,12.2,13.3,57.9,0.0,0.0,0.0,0.0,0.0
2021-10-28,Russell County,KS,39.0,2671,45.9,48.1,64.7,93.6,2945.0,43.0,50.6,52.9,69.2
2021-10-28,Logan County,CO,33.4,7493,38.0,39.4,64.8,97.4,8122.0,36.2,41.2,42.5,67.0
2021-10-28,Des Moines County,IA,46.3,18035,54.3,57.3,81.6,97.5,19527.0,50.1,58.8,61.9,85.0
2021-10-28,Madison County,NE,41.1,14442,49.8,52.5,77.1,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Ector County,TX,38.2,63481,48.3,50.9,77.9,99.1,74018.0,44.5,56.3,59.1,85.1
2021-10-28,Mountrail County,ND,33.8,3565,42.1,43.1,67.6,95.4,5196.0,49.3,61.2,62.2,89.6
2021-10-28,Breathitt County,KY,46.2,5841,53.7,54.8,71.6,94.4,6588.0,52.2,60.5,61.6,77.3
2021-10-28,Wasco County,OR,59.5,15863,69.7,71.6,87.1,97.8,17133.0,64.2,75.2,76.8,91.5
2021-10-28,Butler County,OH,50.1,191961,59.0,61.0,82.6,98.7,205069.0,53.5,63.0,64.9,86.3
2021-10-28,Morrow County,OR,48.7,5653,59.3,62.5,73.1,97.8,6213.0,53.5,65.1,68.7,77.2
2021-10-28,St. Francis County,AR,44.6,11156,51.9,54.6,73.8,90.3,12861.0,51.5,59.8,62.5,83.0
2021-10-28,Buena Vista County,IA,60.6,11898,73.4,78.0,85.1,97.5,12720.0,64.8,78.5,82.8,88.1
2021-10-28,Schoharie County,NY,51.5,15974,58.0,59.1,73.9,97.6,16886.0,54.5,61.3,62.4,77.8
2021-10-28,Bay County,FL,45.1,78842,52.3,54.6,74.0,98.7,92336.0,52.9,61.3,63.9,81.9
2021-10-28,Johnson County,MO,36.2,19556,42.4,43.7,65.0,91.2,23804.0,44.0,51.7,53.3,71.0
2021-10-28,Hamilton County,KS,34.4,874,42.8,46.8,57.1,93.6,970.0,38.2,47.5,51.1,60.1
2021-10-28,Huerfano County,CO,49.3,3403,54.8,57.4,71.7,97.4,3634.0,52.7,58.5,61.0,75.5
2021-10-28,Grundy County,TN,26.4,3547,30.5,32.7,49.0,97.9,4256.0,31.7,36.6,39.1,55.0
2021-10-28,Rockwall County,TX,51.5,54036,61.8,64.7,85.2,99.1,62857.0,59.9,71.9,75.1,94.5
2021-10-28,Cook County,MN,71.7,3919,79.6,81.2,93.9,94.5,4229.0,77.4,85.9,87.5,96.8
2021-10-28,Lancaster County,PA,57.6,314149,68.2,71.1,97.6,94.5,361708.0,66.3,78.5,81.5,99.9
2021-10-28,Nottoway County,VA,41.5,6318,47.4,49.6,73.4,82.7,6899.0,45.3,51.8,54.0,78.1
2021-10-28,Benton County,AR,46.2,128987,55.7,56.8,70.4,90.3,150907.0,54.1,65.1,66.2,81.4
2021-10-28,Marquette County,MI,59.6,39737,67.5,68.7,91.7,97.9,42009.0,63.0,71.4,72.9,96.3
2021-10-28,Clayton County,GA,21.0,61321,25.7,25.4,37.3,57.9,69516.0,23.8,29.1,28.5,39.0
2021-10-28,San Francisco County,CA,74.7,658864,82.4,81.9,84.7,97.4,737354.0,83.6,92.1,91.5,94.4
2021-10-28,Bedford County,VA,41.6,32849,47.4,49.8,71.5,82.7,37404.0,47.3,53.9,56.6,78.2
2021-10-28,Warren County,GA,17.7,929,20.2,20.0,15.6,57.9,1076.0,20.5,23.4,22.7,17.5
2021-10-28,Wayne County,GA,31.1,9294,36.9,39.6,59.5,57.9,10640.0,35.6,42.3,45.0,63.4
2021-10-28,Preble County,OH,38.7,15815,44.9,48.2,77.5,98.7,16986.0,41.5,48.2,51.6,80.8
2021-10-28,Ransom County,ND,54.1,2822,63.3,66.3,93.6,95.4,3102.0,59.4,69.5,72.8,99.9
2021-10-28,Langlade County,WI,49.2,9450,56.2,59.0,83.4,97.0,9928.0,51.7,59.0,61.8,85.9
2021-10-28,Pacific County,WA,50.3,11294,55.8,57.0,73.6,96.1,12595.0,56.1,62.2,63.3,79.2
2021-10-28,Flagler County,FL,57.6,66304,64.2,66.3,84.4,98.7,74841.0,65.0,72.4,74.8,92.7
2021-10-28,Niagara County,NY,59.9,125283,68.8,70.5,84.9,97.6,133624.0,63.8,73.4,75.1,90.3
2021-10-28,Broomfield County,CO,71.8,50600,82.9,83.7,97.1,97.4,53133.0,75.4,87.0,87.9,99.9
2021-10-28,Tipton County,TN,35.0,21580,41.4,44.0,69.9,97.9,25056.0,40.7,48.1,50.8,75.7
2021-10-28,Irwin County,GA,14.3,1345,16.4,16.1,20.2,57.9,1498.0,15.9,18.3,17.9,20.8
2021-10-28,Pulaski County,MO,55.3,29091,65.2,66.4,81.9,91.2,34141.0,64.9,76.6,77.6,92.0
2021-10-28,Lauderdale County,AL,41.5,38442,47.4,49.7,71.9,92.6,47553.0,51.3,58.6,61.1,84.2
2021-10-28,Glenn County,CA,47.5,13496,57.6,60.3,82.8,97.4,15364.0,54.1,65.5,68.4,93.1
2021-10-28,Arlington County,VA,68.2,161479,78.0,78.3,76.0,82.7,183826.0,77.6,88.7,89.0,91.0
2021-10-28,St. Lawrence County,NY,54.9,59122,63.0,64.0,83.2,97.6,62216.0,57.7,66.3,67.3,86.6
2021-10-28,Butte County,SD,34.8,3629,41.5,44.5,70.6,96.4,4088.0,39.2,46.7,49.9,75.8
2021-10-28,Wyoming County,NY,46.1,18366,52.3,53.8,77.2,97.6,19488.0,48.9,55.5,57.1,81.8
2021-10-28,Franklin County,AL,39.1,12255,46.8,49.8,75.6,92.6,14985.0,47.8,57.2,60.5,87.5
2021-10-28,Jefferson County,OR,55.4,13651,65.6,67.5,81.6,97.8,15136.0,61.4,72.6,74.1,86.7
2021-10-28,Brazos County,TX,46.3,106075,53.9,55.1,87.0,99.1,121702.0,53.1,61.8,63.1,94.5
2021-10-28,Dakota County,MN,60.1,257924,71.3,72.7,88.8,94.5,277558.0,64.7,76.7,78.4,93.4
2021-10-28,Elmore County,AL,38.6,31309,45.1,47.5,76.9,92.6,39321.0,48.4,56.6,59.3,92.3
2021-10-28,Genesee County,MI,45.7,185566,53.5,55.8,79.1,97.9,198791.0,49.0,57.3,60.0,83.6
2021-10-28,Wilcox County,GA,14.4,1246,16.4,16.1,16.6,57.9,1487.0,17.2,19.6,19.2,16.9
2021-10-28,Vigo County,IN,45.9,49129,53.1,55.1,80.0,98.7,53034.0,49.5,57.3,59.3,82.8
2021-10-28,Jackson County,TX,40.0,5904,48.0,51.0,75.5,99.1,6671.0,45.2,54.3,57.3,81.2
2021-10-28,Lancaster County,NE,59.9,191209,70.6,71.4,92.9,89.7,200972.0,63.0,74.2,74.8,94.3
2021-10-28,Canovanas Municipio,PR,67.7,30262,75.9,76.1,65.5,95.8,34070.0,76.3,85.5,85.2,73.9
2021-10-28,Union County,OH,54.8,32331,65.2,67.2,91.1,98.7,33613.0,57.0,67.8,69.6,94.1
2021-10-28,Wheeler County,OR,52.2,695,56.8,58.4,72.5,97.8,732.0,55.0,59.8,61.3,75.2
2021-10-28,Shelby County,TN,46.7,437883,56.2,58.2,78.0,97.9,540934.0,57.7,69.4,71.5,91.5
2021-10-28,Cleveland County,NC,43.5,42639,50.7,52.7,76.5,97.3,51452.0,52.5,61.2,63.6,89.5
2021-10-28,Fountain County,IN,42.5,6948,49.5,52.4,87.6,98.7,7435.0,45.5,53.0,55.9,90.4
2021-10-28,Latah County,ID,49.2,19730,0.0,59.7,90.7,97.6,21848.0,54.5,0.0,66.0,97.4
2021-10-28,Guam,GU,59.0,97766,69.1,67.7,42.4,80.9,100486.0,60.6,0.0,0.0,0.0
2021-10-28,Galax city,VA,36.9,2345,43.8,46.6,69.9,82.7,2593.0,40.9,48.3,51.3,74.1
2021-10-28,Bennett County,SD,45.9,1544,59.5,62.1,76.7,96.4,1797.0,53.4,69.2,71.2,84.1
2021-10-28,Saunders County,NE,46.8,10095,55.7,57.5,75.3,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Matagorda County,TX,41.7,15282,50.4,53.1,69.5,99.1,17989.0,49.1,59.2,62.2,79.0
2021-10-28,Pickett County,TN,40.1,2023,44.5,47.1,67.3,97.9,2245.0,44.5,49.3,52.2,72.9
2021-10-28,Currituck County,NC,47.9,13306,55.9,58.8,93.0,97.3,16687.0,60.1,70.1,73.7,99.9
2021-10-28,Columbia County,WA,43.0,1715,48.7,50.0,60.1,96.1,1916.0,48.1,54.4,56.2,69.9
2021-10-28,Roanoke city,VA,39.5,39127,46.6,48.3,63.6,82.7,45568.0,46.0,54.2,56.0,68.6
2021-10-28,Waupaca County,WI,48.9,24944,56.1,58.5,87.2,97.0,26390.0,51.8,59.4,61.7,89.4
2021-10-28,Noble County,IN,35.6,16992,42.4,44.9,75.1,98.7,18332.0,38.4,45.7,48.3,77.5
2021-10-28,Peoria County,IL,51.5,92212,61.2,63.1,83.7,97.8,108979.0,60.8,72.2,74.4,92.7
2021-10-28,Chattooga County,GA,14.8,3657,17.3,17.7,15.3,57.9,3900.0,15.7,18.5,18.7,16.4
2021-10-28,Will County,IL,53.7,370796,63.1,64.6,79.5,97.8,480589.0,69.6,81.7,83.3,99.9
2021-10-28,Pope County,MN,50.7,5705,59.0,61.1,85.4,94.5,6071.0,54.0,62.7,64.9,89.2
2021-10-28,Chester County,PA,61.2,321308,71.4,72.2,88.5,94.5,510384.0,97.2,99.9,99.9,99.9
2021-10-28,Catahoula Parish,LA,36.1,3432,41.9,44.0,73.6,96.7,3974.0,41.9,48.5,50.8,83.1
2021-10-28,Otsego County,MI,51.2,12626,59.1,61.8,84.5,97.9,13398.0,54.3,62.7,65.7,88.5
2021-10-28,Dorchester County,SC,47.1,76663,55.7,57.2,83.7,93.9,88731.0,54.5,64.4,66.0,92.6
2021-10-28,Dunn County,WI,44.0,19983,50.5,51.5,81.5,97.0,21051.0,46.4,53.2,54.1,83.4
2021-10-28,Alcona County,MI,54.5,5675,59.1,61.3,78.2,97.9,5898.0,56.7,61.5,64.0,80.4
2021-10-28,Sequatchie County,TN,30.5,4579,35.0,37.0,58.2,97.9,5457.0,36.3,41.7,43.9,65.2
2021-10-28,Fairfield County,SC,49.1,10963,55.7,57.5,76.3,93.9,12381.0,55.4,62.8,64.8,84.4
2021-10-28,Yoakum County,TX,36.1,3147,46.4,51.0,72.6,99.1,3664.0,42.1,53.9,58.8,79.7
2021-10-28,Johnson County,TX,40.6,71437,48.9,51.7,74.3,99.1,81552.0,46.4,55.8,58.7,81.0
2021-10-28,Stanton County,KS,44.8,899,54.7,58.4,74.9,93.6,985.0,49.1,59.9,63.8,78.7
2021-10-28,Phillips County,AR,44.1,7850,53.3,55.7,72.5,90.3,9130.0,51.3,62.0,64.3,80.0
2021-10-28,Clark County,SD,45.6,1702,57.5,60.7,75.8,96.4,1925.0,51.5,65.0,68.0,83.1
2021-10-28,Rolette County,ND,54.6,7745,70.6,71.8,84.9,95.4,9278.0,65.4,84.5,85.5,99.9
2021-10-28,Scott County,MO,39.9,15268,47.4,50.8,80.0,91.2,17258.0,45.1,53.6,57.1,85.8
2021-10-28,Page County,IA,48.3,7292,54.7,57.2,79.5,97.5,7901.0,52.3,59.3,61.6,83.9
2021-10-28,Clayton County,IA,44.5,7804,51.5,54.9,77.3,97.5,8211.0,46.8,54.2,57.7,79.9
2021-10-28,Lake County,MT,51.2,15590,60.3,63.4,91.6,95.7,17289.0,56.8,66.8,69.8,99.6
2021-10-28,Sagadahoc County,ME,70.4,25234,80.0,81.4,96.1,96.5,26725.0,74.5,84.7,86.2,99.9
2021-10-28,Sequoyah County,OK,34.9,14524,41.2,43.2,63.2,93.9,17527.0,42.2,49.7,52.0,73.8
2021-10-28,Maury County,TN,57.0,54957,67.6,70.2,94.7,97.9,61669.0,64.0,75.8,78.5,99.9
2021-10-28,Hamilton County,NY,78.6,3473,85.2,88.3,99.9,97.6,3762.0,85.2,92.3,95.5,99.9
2021-10-28,Craighead County,AR,39.1,43183,47.0,48.1,66.1,90.3,51494.0,46.7,56.0,57.4,75.9
2021-10-28,Hansford County,TX,38.9,2099,47.8,53.2,81.5,99.1,2345.0,43.4,53.4,58.8,88.8
2021-10-28,Broome County,NY,57.7,109945,66.1,67.5,84.8,97.6,116336.0,61.1,69.9,71.3,89.2
2021-10-28,Fresno County,CA,51.9,518300,63.9,66.1,83.5,97.4,604801.0,60.5,74.5,77.0,98.7
2021-10-28,McIntosh County,ND,38.5,962,43.8,46.1,60.5,95.4,1131.0,45.3,51.5,54.3,70.7
2021-10-28,Brule County,SD,46.1,2440,55.4,58.3,74.5,96.4,3037.0,57.3,69.0,71.3,88.5
2021-10-28,Concho County,TX,43.9,1198,49.3,52.9,76.3,99.1,1457.0,53.4,59.9,64.2,80.8
2021-10-28,Greenwood County,SC,44.0,31190,51.8,54.2,82.2,93.9,34342.0,48.5,57.0,59.6,87.0
2021-10-28,Cattaraugus County,NY,49.6,37765,57.7,59.5,78.3,97.6,40991.0,53.9,62.6,64.6,84.7
2021-10-28,King County,TX,20.2,55,24.1,26.0,23.5,99.1,69.0,25.4,30.3,33.0,27.5
2021-10-28,Cumberland County,KY,39.3,2602,45.9,48.0,65.4,94.4,2819.0,42.6,49.8,51.9,70.4
2021-10-28,San Diego County,CA,51.8,1728356,60.4,60.6,64.6,97.4,3474038.0,99.9,99.9,99.9,99.9
2021-10-28,Atchison County,MO,51.3,2636,58.9,61.8,79.3,91.2,2857.0,55.6,63.8,66.9,86.4
2021-10-28,Garden County,NE,41.8,768,47.9,50.4,70.1,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Middlesex County,NJ,64.0,527918,74.5,75.5,81.3,93.6,605561.0,73.4,85.5,86.6,94.5
2021-10-28,Suffolk County,NY,67.2,992299,77.5,79.8,90.5,97.6,1083540.0,73.4,84.6,87.0,99.9
2021-10-28,Naranjito Municipio,PR,71.6,19575,80.2,80.3,74.6,95.8,21861.0,79.9,89.6,88.9,82.1
2021-10-28,Erie County,PA,54.4,146748,63.0,65.0,83.1,94.5,170994.0,63.4,73.4,75.6,98.0
2021-10-28,Lewis County,KY,34.0,4519,39.6,41.7,62.3,94.4,5024.0,37.8,44.1,46.3,66.2
2021-10-28,Nemaha County,NE,45.1,3142,53.2,54.9,75.7,89.7,0.0,0.0,0.0,0.0,0.0
